Item,Data Item,Begin,End,Type,Length,Remarks,File,Min_Date,Max_Date,Record_Type,pandas_dtype,polars_dtype
1,CUSIP Number,1,9,Character,9,X(9),hmonthly_layout.pdf,,,D,string,String
2,Pool ID,10,15,Character,6,X(6),hmonthly_layout.pdf,,,D,string,String
3,Pool Indicator (H),16,16,Character,1,X,hmonthly_layout.pdf,,,D,string,String
4,Pool Type,17,18,Character,2,X(2),hmonthly_layout.pdf,,,D,string,String
5,Record Type (D=Pool Details),19,19,Character,1,X,hmonthly_layout.pdf,,,D,string,String
6,Current Security Interest Rate (WAC),20,24,Numeric,5,9(2)v9(3),hmonthly_layout.pdf,,,D,float64,Float64
7,Pool Issue Date,25,32,Numeric,8,9(8),hmonthly_layout.pdf,,,D,Int64,Int64
8,Original Aggregate Amount,33,47,Numeric,15,9(13)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
9,Issuer Number,48,51,Numeric,4,9(4),hmonthly_layout.pdf,,,D,Int64,Int64
10,Issuer Name,52,91,Character,40,X(40),hmonthly_layout.pdf,,,D,string,String
11,Index Type,92,96,Character,5,X(5),hmonthly_layout.pdf,,,D,string,String
12,Number of participations in pool (current number of participations in the pool),97,102,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
13,Average Original Participation Size (AOPS),103,110,Numeric,8,9(6)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
14,Maximum AOPS (Q4),111,118,Numeric,8,9(6)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
15,Minimum AOPS (Q0),119,126,Numeric,8,9(6)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
16,WAC of the Participations (the reported (prospective) WAC of the pool),127,131,Numeric,5,9(2)v9(3),hmonthly_layout.pdf,,,D,float64,Float64
17,Maximum WAC (Q4)( the reported prospective WAC),132,136,Numeric,5,9(2)v9(3),hmonthly_layout.pdf,,,D,float64,Float64
18,Minimum WAC (Q0) (The reported prospective WAC),137,141,Numeric,5,9(2)v9(3),hmonthly_layout.pdf,,,D,float64,Float64
19,WALA Participations (based on HECM loan origination date and participation UPB),142,144,Numeric,3,9(3),hmonthly_layout.pdf,,,D,Int64,Int64
20,Maximum WALA (Q4),145,147,Numeric,3,9(3),hmonthly_layout.pdf,,,D,Int64,Int64
21,Minimum WALA (Q0),148,150,Numeric,3,9(3),hmonthly_layout.pdf,,,D,Int64,Int64
22,Pay Op TERM Number Of Participations,151,156,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
23,Pay Op TERM UPB of Participations,157,169,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
24,Pay Op TERM UPB of Participations as % of Pool UPB,170,174,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
25,Pay Op TERM UPB of Participations as % of Principal Limit of HECM Loans,175,179,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
26,Pay Op TERM UPB of Participations as % of MCA of HECM Loans,180,184,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
27,Pay Op TERM HECM Loans UPB as % of Principal Limit of HECM Loans,185,189,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
28,Pay Op TERM HECM Loans UPB as % of MCA of HECM loans,190,194,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
29,Pay Op TENURE Number Of Participations,195,200,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
30,Pay Op TENURE UPB of Participations,201,213,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
31,Pay Op TENURE UPB of Participations as % of Pool UPB,214,218,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
32,Pay Op TENURE UPB of Participations as % of Principal Limit of HECM Loans,219,223,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
33,Pay Op TENURE UPB of Participations as % of MCA of HECM Loans,224,228,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
34,Pay Op TENURE HECM Loan UPB as % of Principal Limit of HECM Loans,229,233,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
35,Pay Op TENURE HECM Loan UPB as % of MCA of HECM Loans,234,238,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
36,Pay Op LOC Number Of Participations,239,244,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
37,Pay Op LOC UPB of Participations,245,257,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
38,Pay Op LOC UPB of Participations as % of Pool UPB,258,262,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
39,Pay Op LOC UPB of Participations as % of Principal Limit of HECM Loans,263,267,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
40,Pay Op LOC UPB of Participations as % of MCA of HECM Loans,268,272,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
41,Pay Op LOC HECM Loan UPB as % of Principal Limit of HECM Loans,273,277,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
42,Pay Op LOC HECM Loan UPB as % of MCA of HECM Loans,278,282,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
43,Pay Op MOD TENURE Number Of Participations,283,288,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
44,Pay Op MOD TENURE UPB of Participations,289,301,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
45,Pay Op MOD TENURE UPB of Participations as % of Pool UPB,302,306,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
46,Pay Op MOD TENURE UPB of Participations as % of Principal Limit of HECM Loans,307,311,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
47,Pay Op MOD TENURE UPB of Participations as % of MCA of HECM Loans,312,316,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
48,Pay Op MOD TENURE HECM Loan UPB as % of Principal Limit of HECM Loans,317,321,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
49,Pay Op MOD TENURE HECM Loan UPB as % of MCA of HECM Loans,322,326,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
50,Pay Op MOD TERM Number of Participations,327,332,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
51,Pay Op MOD TERM UPB of Participations,333,345,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
52,Pay Op MOD TERM UPB of Participations as % of Pool UPB,346,350,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
53,Pay Op MOD TERM UPB of Participations as % of Principal Limit of HECM Loans,351,355,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
54,Pay Op MOD TERM UPB of Participations as % of MCA of HECM Loans,356,360,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
55,Pay Op MOD TERM HECM UPB as % of Principal Limit of HECM Loans,361,365,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
56,Pay Op MOD TERM HECM UPB as % of MCA of HECM Loans,366,370,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
57,Pay Op LUMP SUM Number of Participations,371,376,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
58,Pay Op LUMP SUM UPB of Participations,377,389,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
59,Pay Op LUMP SUM UPB of Participations as % of Pool UPB,390,394,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
60,Pay Op LUMP SUM UPB of Participations as % of Principal Limit of HECM Loans,395,399,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
61,Pay Op LUMP SUM UPB of Participations as % of MCA of HECM Loans,400,404,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
62,Pay Op LUMP SUM HECM UPB as % of Principal Limit of HECM Loans,405,409,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
63,Pay Op LUMP SUM HECM UPB as % of MCA of HECM Loans,410,414,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
64,Pay Op Not Available Number of Participations,415,420,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
65,Pay Op Not Available UPB of Participations,421,433,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
66,Pay Op Not Available UPB of Participations as % of Pool UPB,434,438,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
67,Pay Op Not Available UPB of Participations as % of Principal Limit of HECM Loans,439,443,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
68,Pay Op Not Available UPB of Participations as % of MCA of HECM Loans,444,448,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
69,Pay Op Not Available HECM UPB as % of Principal Limit of HECM Loans,449,453,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
70,Pay Op Not Available HECM UPB as % of MCA of HECM Loans,454,458,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
71,Property Type SINGLE FAMILY Number of Participations,459,464,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
72,Property Type SINGLE FAMILY UPB of Participations,465,477,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
73,Property Type SINGLE FAMILY UPB of Participations as % of Pool UPB,478,482,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
74,Property Type SINGLE FAMILY UPB of Participations as % of Principal Limit of HECM Loans,483,487,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
75,Property Type SINGLE FAMILY UPB of Participations as % of MCA of HECM Loans,488,492,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
76,Property Type SINGLE FAMILY HECM Loan UPB as % of Principal Limit of HECM Loans,493,497,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
77,Property Type SINGLE FAMILY HECM Loan UPB as % of MCA of HECM Loans,498,502,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
78,Property Type CONDO Number of Participations,503,508,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
79,Property Type CONDO UPB of Participations,509,521,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
80,Property Type CONDO UPB of Participations as % of Pool UPB,522,526,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
81,Property Type CONDO UPB of Participations as % of Principal Limit of HECM Loans,527,531,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
82,Property Type CONDO UPB of Participations as % of MCA of HECM Loans,532,536,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
83,Property Type CONDO HECM Loans UPB as % of Principal Limit of HECM Loans,537,541,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
84,Property Type CONDO HECM Loans UPB as % of MCA of HECM Loans,542,546,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
85,Property Type MANUF Number of Participations,547,552,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
86,Property Type MANUF UPB of Participations,553,565,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
87,Property Type MANUF UPB of Participations as % of Pool UPB,566,570,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
88,Property Type MANUF UPB of Participations as % of Principal Limit of HECM Loans,571,575,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
89,Property Type MANUF UPB of Participations as % of MCA of HECM Loans,576,580,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
90,Property Type MANUF HECM UPB as % of Principal Limit of HECM Loans,581,585,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
91,Property Type MANUF HECM UPB as % of MCA,586,590,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
92,Property Type PUD Number of Participations,591,596,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
93,Property Type PUD UPB of Participations,597,609,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
94,Property Type PUD UPB of Participations as % of Pool UPB,610,614,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
95,Property Type PUD UPB of Participations as % of Principal Limit of HECM Loans,615,619,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
96,Property Type PUD UPB of Participations as % of MCA of HECM Loans,620,624,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
97,Property Type PUD HECM UPB as % of Principal Limit,625,629,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
98,Property Type PUD HECM UPB as % of MCA,630,634,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
99,Property Type Not Available Number of Participations,635,640,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
100,Property Type Not Available UPB of Participations,641,653,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
101,Property Type Not Available UPB of Participations as % of Pool UPB,654,658,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
102,Property Type Not Available UPB of Participations as % of Principal Limit of HECM Loans,659,663,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
103,Property Type Not Available UPB of Participations as % of MCA of HECM Loans,664,668,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
104,Property Type Not Available HECM UPB as % of Principal Limit of HECM Loans,669,673,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
105,Property Type Not Available HECM UPB as % of MCA of HECM Loans,674,678,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
106,Original Security Interest Rate (WAC),679,683,Numeric,5,9(2)v9(3),hmonthly_layout.pdf,,,D,float64,Float64
107,Maximum WAC (Q4)( the original WAC),684,688,Numeric,5,9(2)v9(3),hmonthly_layout.pdf,,,D,float64,Float64
108,Minimum WAC (Q0) (The original WAC),689,693,Numeric,5,9(2)v9(3),hmonthly_layout.pdf,,,D,float64,Float64
109,Eligible Non-borrowing Spouse Number Of Participations,694,699,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
110,Eligible Non-borrowing Spouse UPB of Participations,700,712,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
111,Eligible Non-borrowing Spouse UPB of Participations as % of Pool UPB,713,717,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
112,Remaining Property Charges Set Aside Number of Participations,718,723,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
113,Remaining Property Charges Set Aside UPB of Participations,724,736,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
114,Remaining Property Charges Set Aside UPB of Participations as % of Pool UPB,737,741,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,D,float64,Float64
115,As of Date (CCYYMM),742,747,Numeric,6,9(6),hmonthly_layout.pdf,,,D,Int64,Int64
116,Pool Maturity Date,748,755,Numeric,8,9(8),hmonthly_layout.pdf,,,D,Int64,Int64
1,CUSIP,1,9,Character,9,X(9),hmonthly_layout.pdf,,,M,string,String
2,Pool ID,10,15,Character,6,X(6),hmonthly_layout.pdf,,,M,string,String
3,Pool Indicator (H),16,16,Character,1,X,hmonthly_layout.pdf,,,M,string,String
4,Pool Type,17,18,Character,2,X(2),hmonthly_layout.pdf,,,M,string,String
5,Record Type M,19,19,Character,1,X,hmonthly_layout.pdf,,,M,string,String
6,Issuer,20,23,Numeric,4,9(4),hmonthly_layout.pdf,,,M,Int64,Int64
7,Highest MSA,24,28,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
8,Highest MSA Number of Loans,29,34,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
9,Highest MSA UPB of Loans,35,47,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
10,Highest MSA % of Total UPB,48,52,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
11,2nd Highest MSA,53,57,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
12,2nd Highest MSA Number of Loans,58,63,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
13,2nd Highest MSA UPB of Loans,64,76,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
14,2nd Highest MSA % of Total UPB,77,81,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
15,3rd Highest MSA,82,86,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
16,3rd Highest MSA Number of Loans,87,92,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
17,3rd Highest MSA UPB of Loans,93,105,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
18,3rd Highest MSA % of Total UPB,106,110,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
19,4th Highest MSA,111,115,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
20,4th Highest MSA Number of Loans,116,121,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
21,4th Highest MSA UPB of Loans,122,134,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
22,4th Highest MSA % of Total UPB,135,139,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
23,5th Highest MSA,140,144,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
24,5th Highest MSA Number of Loans,145,150,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
25,5th Highest MSA UPB of Loans,151,163,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
26,5th Highest MSA % of Total UPB,164,168,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
27,6th Highest MSA,169,173,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
28,6th Highest MSA Number of Loans,174,179,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
29,6th Highest MSA UPB of Loans,180,192,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
30,6th Highest MSA % of Total UPB,193,197,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
31,7th Highest MSA,198,202,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
32,7th Highest MSA Number of Loans,203,208,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
33,7th Highest MSA UPB of Loans,209,221,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
34,7th Highest MSA % of Total UPB,222,226,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
35,8th Highest MSA,227,231,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
36,8th Highest MSA Number of Loans,232,237,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
37,8th Highest MSA UPB of Loans,238,250,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
38,8th Highest MSA % of Total UPB,251,255,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
39,9th Highest MSA,256,260,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
40,9th Highest MSA Number of Loans,261,266,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
41,9th Highest MSA UPB of Loans,267,279,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
42,9th Highest MSA % of Total UPB,280,284,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
43,10th Highest MSA,285,289,Numeric,5,9(5),hmonthly_layout.pdf,,,M,Int64,Int64
44,10th Highest MSA Number of Loans,290,295,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
45,10th Highest MSA UPB of Loans,296,308,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
46,10th Highest MSA % of Total UPB,309,313,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
47,MSA Not Available Number of Loans,314,319,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
48,MSA Not Available UPB of Loans,320,332,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
49,MSA Not Available % of Total UPB,333,337,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,M,float64,Float64
50,As of Date (CCYYMM),338,343,Numeric,6,9(6),hmonthly_layout.pdf,,,M,Int64,Int64
1,CUSIP Number,1,9,Character,9,X(9),hmonthly_layout.pdf,,,S,string,String
2,Pool ID,10,15,Character,6,X(6),hmonthly_layout.pdf,,,S,string,String
3,Pool Indicator (H),16,16,Character,1,X,hmonthly_layout.pdf,,,S,string,String
4,Pool Type,17,18,Character,2,X(2),hmonthly_layout.pdf,,,S,string,String
5,Record Type (S = State Distribution),19,19,Character,1,X,hmonthly_layout.pdf,,,S,string,String
6,State Abbreviation,20,21,Character,2,X(2),hmonthly_layout.pdf,,,S,string,String
7,Current Pool UPB Balance for State,22,34,Numeric,13,9(11)v99,hmonthly_layout.pdf,,,S,,
8,Pool UPB Balance for State as a % of total Pool UPB,35,39,Numeric,5,9(3)v99,hmonthly_layout.pdf,,,S,,
9,Number of Participations for State,40,45,Numeric,6,9(6),hmonthly_layout.pdf,,,S,Int64,Int64
10,Number of Participations for State as a % of Pool’s total Participation count,46,50,Numeric,5,9(3)v99,hmonthly_layout.pdf,,,S,,
11,Total Participations,51,56,Numeric,6,9(6),hmonthly_layout.pdf,,,S,Int64,Int64
12,Participation Original Principal Balance for State,57,69,Numeric,13,9 (11)v99,hmonthly_layout.pdf,,,S,,
13,As of Date (CCYYMM),70,75,Numeric,6,9(6),hmonthly_layout.pdf,,,S,Int64,Int64
1,CUSIP Number,1,9,Character,9,X(9),hmonthly_layout.pdf,,,U,string,String
2,Pool ID,10,15,Character,6,X(6),hmonthly_layout.pdf,,,U,string,String
3,Pool Indicator (H),16,16,Character,1,X,hmonthly_layout.pdf,,,U,string,String
4,Pool Type,17,18,Character,2,X(2),hmonthly_layout.pdf,,,U,string,String
5,Record Type (U= Supplemental Pool Details),19,19,Character,1,X,hmonthly_layout.pdf,,,U,string,String
6,Traditional Number of Participations,20,25,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
7,Traditional UPB,26,38,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
8,Traditional % UPB,39,43,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
9,Refinance Number of Participations,44,49,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
10,Refinance UPB,50,62,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
11,Refinance % UPB,63,67,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
12,Purchase Number of Participations,68,73,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
13,Purchase UPB,74,86,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
14,Purchase % UPB,87,91,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
15,Not Available – Number of Participations,92,97,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
16,Not Available – UPB,98,110,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
17,Not Available – % of UPB,111,115,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
18,Standard Number of Participations,116,121,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
19,Standard UPB,122,134,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
20,Standard % UPB,135,139,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
21,Saver Number of Participations,140,145,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
22,Saver UPB,146,158,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
23,Saver % UPB,159,163,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
24,Tenure Number of Participations,164,169,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
25,Tenure UPB,170,182,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
26,Tenure % UPB,183,187,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
27,Term Number of Participations,188,193,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
28,Term UPB,194,206,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
29,Term % UPB,207,211,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
30,Line of Credit Number of Participations,212,217,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
31,Line of Credit UPB,218,230,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
32,Line of Credit % UPB,231,235,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
33,Modified Term Number of Participations,236,241,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
34,Modified Term UPB,242,254,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
35,Modified Term % UPB,255,259,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
36,Modified Tenure Number of Participations,260,265,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
37,Modified Tenure UPB,266,278,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
38,Modified Tenure % UPB,279,283,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
39,Single Disb Lump Sum Number of Participations,284,289,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
40,Singe Disb Lump Sum UPB,290,302,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
41,Single Disb Lump Sum % UPB,303,307,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
42,Not Available – Number of Participations,308,313,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
43,Not Available – UPB,314,326,Numeric,13,9(11)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
44,Not Available – % of UPB,327,331,Numeric,5,9(3)v9(2),hmonthly_layout.pdf,,,U,float64,Float64
45,Filler,332,338,Character,7,X(7),hmonthly_layout.pdf,,,U,string,String
46,As of Date (CCYYMM),339,344,Numeric,6,9(6),hmonthly_layout.pdf,,,U,Int64,Int64
1,CUSIP Number,1,9,Character,9,X(9),hmonthly_layout.pdf,,,V,string,String
2,Pool ID,10,15,Character,6,X(6),hmonthly_layout.pdf,,,V,string,String
