Item,Data Item,Begin,End,Type,Length,Remarks,File,Min_Date,Max_Date,Record_Type,pandas_dtype,polars_dtype
36,RD Percentage of UPB of Loans 30 days delinquent,259,263,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
37,RD Number of Loans 60 days delinquent,264,269,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,Int64,Int64
38,RD UPB of Loans 60 days delinquent,270,282,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
39,RD Percentage of UPB of Loans 60 days delinquent,283,287,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
40,RD Number of Loans 90+ days delinquent,288,293,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,Int64,Int64
41,RD UPB of Loans 90+ days delinquent,294,306,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
42,RD Percentage of UPB of Loans 90+ days delinquent,307,311,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
43,PIH Number of Loans 30 days delinquent,312,317,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,Int64,Int64
44,PIH UPB of Loans 30 days delinquent,318,330,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
45,PIH Percentage of UPB of Loans 30 days delinquent,331,335,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
46,PIH Number of Loans 60 days delinquent,336,341,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,Int64,Int64
47,PIH UPB of Loans 60 days delinquent,342,354,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
48,PIH Percentage of UPB of Loans 60 days delinquent,355,359,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
49,PIH Number of Loans 90+ days delinquent,360,365,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,Int64,Int64
50,PIH UPB of Loans 90+ days delinquent,366,378,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
51,PIH Percentage of UPB of Loans 90+ days delinquent,379,383,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,float64,Float64
52,As-Of Date (CCYYMM),384,389,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,L,Int64,Int64
1,CUSIP,1,9,Character,9,X(9),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,string,String
2,Pool Number,10,15,Character,6,X(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,string,String
3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,string,String
4,Pool Type,17,18,Character,2,X(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,string,String
5,Record Type F,19,19,Character,1,X,nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,string,String
6,Issuer,20,23,Numeric,4,9(4),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
7,MIP 100 Number of Loans,24,29,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
8,MIP 100 UPB of Loans,30,42,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
9,MIP 100 % of Pool UPB,43,47,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
10,MIP 125 Number of Loans,48,53,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
11,MIP 125 UPB of Loans,54,66,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
12,MIP 125 % of Pool UPB,67,71,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
13,MIP 150 Number of Loans,72,77,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
14,MIP 150 UPB of Loans,78,90,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
15,MIP 150 % of Pool UPB,91,95,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
16,MIP 175 Number of Loans,96,101,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
17,MIP 175 UPB of Loans,102,114,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
18,MIP 175 % of Pool UPB,115,119,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
19,MIP 200 Number of Loans,120,125,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
20,MIP 200 UPB of Loans,126,138,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
21,MIP 200 % of Pool UPB,139,143,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
22,MIP 225 Number of Loans,144,149,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
23,MIP 225 UPB of Loans,150,162,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
24,MIP 225 % of Pool UPB,163,167,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
25,MIP Not Available Number of Loans,168,173,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
26,MIP Not Available UPB of Loans,174,186,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
27,MIP Not Available % of Pool UPB,187,191,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
28,MIP 25 Number of Loans,192,197,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
29,MIP 25 UPB of Loans,198,210,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
30,MIP 25 % of Pool UPB,211,215,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
31,MIP 35 Number of Loans,216,221,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
32,MIP 35 UPB of Loans,222,234,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
33,MIP 35 % of Pool UPB,235,239,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
34,MIP 50 Number of Loans,240,245,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
35,MIP 50 UPB of Loans,246,258,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
36,MIP 50 % of Pool UPB,259,263,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
37,MIP 55 Number of Loans,264,269,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
38,MIP 55 UPB of Loans,270,282,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
39,MIP 55 % of Pool UPB,283,287,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
40,MIP 60 Number of Loans,288,293,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
41,MIP 60 UPB of Loans,294,306,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
42,MIP 60 % of Pool UPB,307,311,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
43,MIP 85 Number of Loans,312,317,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
44,MIP 85 UPB of Loans,318,330,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
45,MIP 85 % of Pool UPB,331,335,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
46,MIP 90 Number of Loans,336,341,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
47,MIP 90 UPB of Loans,342,354,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
48,MIP 90 % of Pool UPB,355,359,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
49,MIP 110 Number of Loans,360,365,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
50,MIP 110 UPB of Loans,366,378,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
51,MIP 110 % of Pool UPB,379,383,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
52,MIP 115 Number of Loans,384,389,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
53,MIP 115 UPB of Loans,390,402,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
54,MIP 115 % of Pool UPB,403,407,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
55,MIP 120 Number of Loans,408,413,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
56,MIP 120 UPB of Loans,414,426,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
57,MIP 120 % of Pool UPB,427,431,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
58,MIP 125 Number of Loans,432,437,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
59,MIP 125 UPB of Loans,438,450,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
60,MIP 125 % of Pool UPB,451,455,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
61,MIP 145 Number of Loans,456,461,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
62,MIP 145 UPB of Loans,462,474,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
63,MIP 145 % of Pool UPB,475,479,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
64,MIP 150 Number of Loans,480,485,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
65,MIP 150 UPB of Loans,486,498,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
66,MIP 150 % of Pool UPB,499,503,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
67,MIP Not Available Number of Loans,504,509,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
68,MIP Not Available UPB of Loans,510,522,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
69,MIP Not Available % of Pool UPB,523,527,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
70,First Time Homebuyer Number of Loans,528,533,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
71,First Time Homebuyer UPB,534,546,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
72,First Time Homebuyer % of UPB,547,551,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
73,Not First Time Homebuyer Number of Loans,552,557,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
74,Not First Time Homebuyer UPB,558,570,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
75,Not First Time Homebuyer % of UPB,571,575,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
76,First Time Homebuyer Not Available Number of Loans,576,581,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
77,First Time Homebuyer Not Available UPB,582,594,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
78,First Time Homebuyer Not Available % of UPB,595,599,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
79,Broker Number of Loans,600,605,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
80,Broker UPB of Loans,606,618,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
81,Broker % of Total UPB,619,623,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
82,Correspondent Number of Loans,624,629,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
83,Correspondent UPB of Loans,630,642,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
84,Correspondent % of Total UPB,643,647,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
85,Retail Number of Loans,648,653,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
86,Retail UPB of Loans,654,666,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
87,Retail % of Total UPB,667,671,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
88,Origination Type Not Available Number of Loans,672,677,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
89,Origination Type Not Available UPB of Loans,678,690,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
90,Origination Type Not Available % of Total UPB,691,695,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
91,MIP 000 Number of Loans,696,701,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
92,MIP 000 UPB of Loans,702,714,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
93,MIP 000 % of Pool UPB,715,719,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
94,MIP 001 Number of Loans,720,725,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
95,MIP 001 UPB of Loans,726,738,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
96,MIP 001 % of Pool UPB,739,743,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
97,MIP 300 Number of Loans,744,749,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
98,MIP 300 UPB of Loans,750,762,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
99,MIP 300 % of Pool UPB,763,767,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
100,MIP 380 Number of Loans,768,773,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
101,MIP 380 UPB of Loans,774,786,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
102,MIP 380 % of Pool UPB,787,791,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
103,MIP 000 Number of Loans,792,797,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
104,MIP 000 UPB of Loans,798,810,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
105,MIP 000 % of Pool UPB,811,815,Numeric,5,9(3)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
106,MIP Other Number of Loans,816,821,Numeric,6,9(6),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,Int64,Int64
107,MIP Other UPB of Loans,822,834,Numeric,13,9(11)v9(2),nissues_MBS MONTHLY (NI) – POOL LEVEL Layout V2.1 (Apr 2015 - Nov 2017).pdf,2015-04-01,2017-11-01,F,float64,Float64
